@relation Water-quality

@attribute std_temp numeric
@attribute std_pH numeric
@attribute conduct numeric
@attribute o2 numeric
@attribute o2sat numeric
@attribute co2 numeric
@attribute hardness numeric
@attribute no2 numeric
@attribute no3 numeric
@attribute nh4 numeric
@attribute po4 numeric
@attribute cl numeric
@attribute sio2 numeric
@attribute kmno4 numeric
@attribute k2cr2o7 numeric
@attribute bod numeric
@attribute 25400 {0,1}
@attribute 29600 {0,1}
@attribute 30400 {0,1}
@attribute 33400 {0,1}
@attribute 17300 {0,1}
@attribute 19400 {0,1}
@attribute 34500 {0,1}
@attribute 38100 {0,1}
@attribute 49700 {0,1}
@attribute 50390 {0,1}
@attribute 55800 {0,1}
@attribute 57500 {0,1}
@attribute 59300 {0,1}
@attribute 37880 {0,1}

@data
1.597318,23.421773,3.186943,5.095161,4.798458,0.971226,4.531553,0,2.208831,0.088598,0.021051,0.382998,0.727704,0.175669,0.071727,0.123928,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2.240141,23.722053,3.400644,4.680921,4.767299,0.699283,4.216315,0.057578,1.902049,0.088598,0.105256,0.331242,0.658399,0.283774,0.263,0.070816,0,0,0,0,1,0,0,0,1,1,0,1,0,0
2.434936,23.421773,3.605055,2.361172,2.461547,0.699283,5.24084,0.057578,0.245426,0.109693,0.021051,0.310539,0.831662,0.662139,0.535564,0.097372,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0.155836,24.322611,4.013875,5.219434,4.050646,0,5.753102,0.057578,0.951024,0.991459,0.294716,0.517565,0.415831,0.432417,0.286909,0.274412,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1.636277,23.722053,2.908201,4.680921,4.429004,1.359717,3.901076,0.057578,0.368138,0.088598,0.063153,0.207026,0.623746,0.216209,0.090855,0.079668,0,0,0,0,1,0,0,0,1,1,0,0,1,0
1.188249,24.322611,3.075446,5.012313,4.473516,0,3.073575,0.115156,0.951024,0.109693,0.021051,0.175972,0.797009,0.256748,0.114764,0.061964,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1.636277,24.923169,2.583003,5.17801,4.900837,0,3.507028,0.172734,2.699682,0.092817,0.042102,0.351944,1.143535,0.364852,0.459055,0.168188,0,0,0,0,0,1,0,0,1,1,0,0,0,0
2.006387,22.821215,3.958127,4.183832,4.144123,1.63166,5.753102,0,1.871371,0.092817,0.105256,0.248431,1.178188,0.256748,0.114764,0.04426,0,0,0,0,0,0,0,0,1,1,0,1,0,0
2.025867,23.121494,3.84663,4.183832,4.153025,9.556867,5.359054,0,1.810014,0.088598,0.105256,0.258782,1.108883,0.243235,0.090855,0.08852,0,0,0,0,1,0,0,0,1,1,0,1,1,0
1.285646,24.62289,1.691031,4.888041,4.420101,0,2.443098,0,0.644242,0.071723,0.021051,0.175972,0.277221,0.297287,0.129109,0.079668,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1.636277,24.62289,1.765362,5.012313,4.740592,0,2.561313,0,0.736277,0.033752,0.021051,0.186323,0.346526,0.256748,0.129109,0.115076,0,0,0,0,0,1,0,0,0,1,0,1,1,0
2.181702,24.62289,2.02552,4.598072,4.651567,0,2.561313,0.057578,0.85899,0.118131,0.042102,0.175972,0.519789,0.243235,0.114764,0.035408,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1.577838,24.022332,2.480798,4.846617,4.553639,0,3.664647,0,2.239509,0.050628,0.084205,0.289836,0.450484,0.202695,0.100418,0.150484,0,0,0,0,1,0,0,0,1,1,0,1,0,0
1.49992,22.520936,1.914024,4.970889,4.620408,0,2.679527,0,2.024762,0.071723,0.042102,0.196675,0.346526,0.175669,0.133891,0.097372,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.636277,24.923169,2.248513,4.183832,3.95717,0,2.955361,0,1.595267,0.12235,0.021051,0.165621,0.415831,0.243235,0.172146,0.026556,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1.422002,21.920378,2.071977,3.935287,3.623325,0.699283,3.19179,0.172734,0.797633,0.029533,0.021051,0.207026,0.519789,0.229722,0.167364,0.079668,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.363564,21.920378,2.545837,3.893863,3.556557,1.087773,3.467623,0.057578,0.674921,0.029533,0.063153,0.414052,0.554441,0.189182,0.172146,0.106224,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.636277,22.220657,2.387884,3.728167,3.525398,1.24317,3.546433,0,0.705599,0.029533,0.021051,0.196675,0.519789,0.148643,0.138673,0.097372,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.324605,22.520936,2.006938,4.059559,3.690094,0.42734,3.152385,1.093985,0.705599,0.029533,0.042102,0.144918,0.311873,0.175669,0.076509,0.115076,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.467508,23.722053,1.979063,4.888041,3.961621,0.42734,2.837146,0.057578,0.674921,0.075942,0.021051,0.207026,0.485136,0.162156,0.095636,0.079668,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.5194,21.920378,2.387884,3.935287,3.667838,0.699283,3.388814,0.057578,0.797633,0.033752,0.021051,0.258782,0.623746,0.202695,0.1578,0.115076,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0.7597,24.923169,2.796705,4.390952,3.703448,0.271943,3.546433,0,0.766955,0.012657,0.021051,0.207026,0.554441,0.189182,0.076509,0.070816,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.181702,24.022332,1.579534,4.4738,4.526931,0.42734,2.246074,0.057578,0.705599,0.046409,0.021051,0.134567,0.311873,0.256748,0.2104,0.159336,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3.01932,22.821215,4.543484,1.698387,1.887334,1.903603,5.950126,7.197269,1.012381,3.514405,0.210512,1.656208,2.564291,4.648483,3.854147,3.87717,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.753154,23.421773,2.573712,4.515224,4.335527,0,4.137505,0,1.625945,0.050628,0.042102,0.207026,0.693052,0.162156,0.114764,0.070816,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1.870031,23.121494,3.205525,4.308104,4.197538,0.42734,3.940481,0.287891,1.472554,0.033752,0.063153,0.269134,0.623746,0.202695,0.076509,0.070816,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1.363564,23.421773,2.787413,5.302282,4.842971,0,3.467623,0.057578,0.644242,0.080161,0.021051,0.165621,0.554441,0.202695,0.119546,0.150484,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2.454415,25.223448,3.010406,4.763769,4.976508,0,3.625243,0,0.674921,0.105474,0.042102,0.134567,0.623746,0.189182,0.119546,0.123928,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2.882964,25.223448,2.192765,4.515224,4.949801,0,3.231194,0.057578,1.073737,0.029533,0.021051,0.124216,0.93562,0.216209,0.310818,0.115076,0,0,0,0,1,1,0,0,1,0,0,0,1,0
1.90899,23.722053,3.632929,3.272502,3.204907,0.699283,3.979886,0.863672,2.515613,0.274233,0.35787,1.231805,0.277221,0.635112,0.353855,0.531119,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2.045346,22.821215,4.032458,4.100984,4.081805,0,5.043816,0,1.932727,0.029533,0.168409,0.269134,1.143535,0.175669,0.076509,0.070816,0,0,0,0,1,0,0,0,1,0,0,1,1,0
1.947949,24.923169,1.783945,4.515224,4.442357,0,2.640122,0.115156,0.705599,0.012657,0,0.113864,0.415831,0.162156,0.239091,0.04426,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.142743,24.923169,2.034812,4.722345,4.753945,0,2.521908,0.057578,0.52153,0.071723,0.042102,0.124216,0.311873,0.202695,0.148236,0.097372,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1.597318,24.022332,2.480798,4.888041,4.602603,0,2.443098,0,0.674921,0.029533,0.042102,0.103513,0.277221,0.175669,0.229527,0.079668,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2.66869,23.421773,3.214817,4.846617,5.190169,0,4.925601,1.727345,1.349841,0.012657,0.252614,0.289836,0.519789,0.256748,0.353855,0.194744,0,0,0,0,1,1,0,0,1,0,0,1,1,0
2.415456,25.523727,2.174182,4.763769,4.954252,0,3.11298,0.978829,0.828312,0.025314,0.042102,0.186323,0.589094,0.256748,0.272564,0.17704,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.629731,26.124286,2.480798,5.467978,5.826699,0,4.137505,0.230313,1.135094,0.033752,0.105256,0.186323,0.589094,0.243235,0.301255,0.230152,0,0,0,0,1,1,0,0,1,0,0,1,0,0
1.246687,24.62289,1.291502,4.929465,4.433455,0,2.04905,0,0.736277,0.046409,0.063153,0.062108,0.103958,0.162156,0.076509,0.097372,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.285646,23.722053,1.440164,4.970889,4.495772,0.42734,2.285479,0.575782,0.889668,0.029533,0.042102,1.128292,0.173263,0.189182,0.1578,0.141632,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.012933,23.722053,1.263627,4.846617,4.228697,0,1.930836,0,0.705599,0.071723,0.021051,0.144918,0.242568,0.121617,0.081291,0.123928,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2.045346,23.121494,3.30773,4.225256,4.206441,1.709358,4.689172,0,1.53391,0.063285,0.084205,0.279485,0.727704,0.418904,0.186491,0.061964,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2.415456,23.722053,3.540015,4.349528,4.52248,1.010075,4.807387,0,1.810014,0.033752,0.063153,0.310539,0.797009,0.216209,0.186491,0.141632,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1.90899,24.923169,2.146308,4.598072,4.500224,0,3.270599,0.057578,0.582886,0.054847,0.021051,0.103513,0.623746,0.175669,0.196055,0.150484,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.636277,24.322611,1.709613,4.888041,4.624859,0,3.19179,0,0.674921,0.029533,0.021051,0.072459,0.415831,0.3108,0.119546,0.053112,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4.051733,25.223448,2.973241,4.763769,5.871212,0,4.767982,0.172734,1.043059,0.050628,0.35787,0.382998,0.797009,0.351339,0.272564,0.203596,0,0,0,0,0,1,0,0,1,0,0,1,0,0
1.441482,24.022332,2.248513,4.805193,4.433455,0,2.324884,0,0.674921,0.029533,0.147358,0.113864,0.242568,0.202695,0.090855,0.061964,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.480441,24.322611,1.458746,4.639497,4.304368,0,2.04905,0.230313,0.52153,0.029533,0.021051,0.08281,0.207915,0.175669,0.129109,0.106224,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.207728,24.322611,1.700322,5.136585,4.598151,0,2.403693,0,0.490851,0.071723,0.252614,0.186323,0.242568,0.189182,0.124327,0.13278,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.857097,25.223448,1.839693,5.136585,4.388942,0,2.324884,0,0.490851,0.012657,0.021051,0.103513,0.242568,0.256748,0.119546,0.035408,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.675236,24.62289,1.6167,4.4738,4.255404,0,2.482503,0.057578,0.674921,0.012657,0.084205,0.093162,0.485136,0.229722,0.196055,0.08852,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.714195,24.322611,1.533077,4.4738,4.273209,0,2.364289,0.172734,0.582886,0.029533,0.042102,0.155269,0.242568,0.189182,0.124327,0.08852,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.986908,24.62289,1.700322,4.598072,4.544736,0,2.561313,0,0.674921,0.033752,0.063153,0.093162,0.519789,0.162156,0.100418,0.097372,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1.090851,24.923169,1.765362,4.805193,4.237599,0,2.797742,0,0.644242,0.080161,0.063153,0.124216,0.277221,0.175669,0.219964,0.13278,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2.103785,22.220657,2.871036,4.680921,4.691628,3.418716,4.334529,0.057578,0.981703,0.029533,0.021051,0.227729,1.247493,0.256748,0.191273,0.150484,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1.90899,22.520936,3.512141,4.018135,3.934914,2.719434,5.201435,0.057578,1.748658,0.037971,0.126307,0.227729,1.07423,0.175669,0.1052,0.08852,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2.454415,24.322611,1.979063,4.680921,4.891935,0,2.837146,0.057578,1.012381,0.029533,0.042102,0.144918,0.554441,0.229722,0.258218,0.123928,0,0,0,0,1,1,0,0,1,0,0,0,0,0
1.675236,23.722053,2.202057,4.722345,4.491321,0.42734,3.428219,2.360704,1.441876,0.063285,0.147358,0.414052,1.732629,0.351339,0.4734,0.13278,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.973974,24.322611,2.508672,5.882219,5.105595,0,3.11298,0.172734,1.503232,0.067504,0.168409,0.734942,1.282146,1.918851,0.980273,0.239004,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3.0388,25.523727,1.802527,4.4738,4.985411,0,2.482503,0.172734,0.951024,0.046409,0.063153,0.227729,1.282146,0.256748,0.133891,0.17704,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.584385,24.022332,2.731665,5.59225,4.602603,0.699283,3.546433,0.172734,1.748658,0.059066,0.35787,0.517565,2.252418,0.3108,0.133891,0.194744,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0.38959,24.022332,3.131194,6.172187,4.949801,0,3.940481,0.345469,2.300866,0.147664,0.18946,0.941968,3.395953,0.635112,0.583382,0.389487,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2.727128,22.821215,2.638751,3.811015,4.108513,0,3.625243,0.172734,1.227128,0.092817,0.042102,0.269134,0.762357,1.364816,0.865509,0.557675,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1.285646,24.322611,2.174182,4.26668,3.859242,0,3.467623,0.057578,0.552208,0.050628,0.021051,0.248431,0.346526,0.418904,0.215182,0.035408,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.032413,25.523727,2.220639,5.343706,4.673823,0,2.679527,0,0.85899,0.054847,0.021051,0.144918,0.519789,0.175669,0.138673,0.04426,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2.688169,24.022332,1.960481,4.556648,4.887483,0,2.837146,0.057578,0.85899,0.033752,0.042102,0.134567,0.519789,0.229722,0.243873,0.13278,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.49992,24.62289,2.02552,5.17801,4.816263,0,3.388814,0.057578,1.227128,0.037971,0.042102,0.207026,0.727704,0.270261,0.153018,0.106224,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1.753154,25.523727,2.071977,4.970889,4.771751,0,2.994766,0.057578,0.981703,0.037971,0.063153,0.207026,0.519789,0.270261,0.109982,0.13278,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2.298579,24.322611,2.09056,4.929465,5.056631,0,3.073575,0.057578,0.920346,0.088598,0.042102,0.134567,0.554441,0.175669,0.239091,0.141632,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1.422002,25.523727,1.691031,4.763769,4.384491,0,2.443098,0,0.736277,0.059066,0.021051,0.103513,0.242568,0.216209,0.186491,0.115076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.363564,24.62289,1.310084,4.680921,4.277661,0,2.285479,0.115156,0.582886,0.029533,0.063153,0.165621,0.207915,0.202695,0.191273,0.097372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.090851,24.62289,1.895441,4.929465,4.34443,0,2.640122,0,0.153391,0.029533,0.021051,0.144918,0.311873,0.216209,0.1052,0.097372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.753154,24.322611,2.257805,4.846617,4.651567,0,3.19179,0,1.227128,0.029533,0.168409,0.258782,0.589094,0.256748,0.100418,0.04426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.434936,24.62289,2.601586,4.4738,4.66492,0,2.600718,0.057578,0.951024,0.029533,0.105256,0.155269,0.519789,0.716191,0.592946,0.035408,0,0,0,0,0,0,0,0,0,0,0,0,0,0
